,pcd,lsoa21,lat,long,oslaua
2711,E1  9EY,E01004303,51.510693,-0.043026,E09000030
2712,E1  9EZ,E01004303,51.510693,-0.043026,E09000030
2713,E1  9FA,E01004296,51.506713,-0.058961,E09000030
2714,E1  9FB,E01004296,51.506722,-0.058961,E09000030
2715,E1  9FD,E01004296,51.506722,-0.058961,E09000030
2716,E1  9FE,E01004296,51.506722,-0.058961,E09000030
2717,E1  9FF,E01004296,51.506612,-0.057164,E09000030
2718,E1  9FG,E01004296,51.506722,-0.058961,E09000030
2719,E1  9FH,E01004296,51.506722,-0.058961,E09000030
2720,E1  9FJ,E01004296,51.506713,-0.058961,E09000030
2721,E1  9FL,E01004296,51.506722,-0.058961,E09000030
2722,E1  9FN,E01004296,51.506722,-0.058961,E09000030
2723,E1  9FP,E01004296,51.506722,-0.058961,E09000030
2724,E1  9FQ,E01004297,51.50729,-0.0547,E09000030
2725,E1  9FR,E01004296,51.506722,-0.058961,E09000030
2726,E1  9FS,E01004296,51.506722,-0.058961,E09000030
2727,E1  9FT,E01004296,51.506722,-0.058961,E09000030
2728,E1  9FU,E01004296,51.506722,-0.058961,E09000030
2729,E1  9FW,E01004296,51.506722,-0.058961,E09000030
2730,E1  9FX,E01004297,51.50729,-0.0547,E09000030
2731,E1  9FY,E01004296,51.506722,-0.058961,E09000030
2732,E1  9FZ,E01004296,51.506722,-0.058961,E09000030
2733,E1  9GA,E01004296,51.506722,-0.058961,E09000030
2734,E1  9GB,E01004296,51.506722,-0.058961,E09000030
2735,E1  9GD,E01004296,51.506722,-0.058961,E09000030
2736,E1  9GE,E01004296,51.506722,-0.058961,E09000030
2737,E1  9GF,E01004297,51.50729,-0.0547,E09000030
2738,E1  9GG,E01004296,51.506722,-0.058961,E09000030
2739,E1  9GH,E01004296,51.506722,-0.058961,E09000030
2740,E1  9GJ,E01004296,51.506722,-0.058961,E09000030
2741,E1  9GL,E01004297,51.50729,-0.0547,E09000030
2742,E1  9GN,E01004296,51.506713,-0.058961,E09000030
2743,E1  9GP,E01004296,51.506722,-0.058961,E09000030
2744,E1  9GQ,E01004296,51.506722,-0.058961,E09000030
2745,E1  9GR,E01004297,51.50729,-0.0547,E09000030
2746,E1  9GS,E01004296,51.506722,-0.058961,E09000030
2747,E1  9GT,E01004297,51.50729,-0.0547,E09000030
2748,E1  9GU,E01004296,51.506722,-0.058961,E09000030
2749,E1  9GW,E01004296,51.506722,-0.058961,E09000030
2750,E1  9GX,E01004296,51.506722,-0.058961,E09000030
2751,E1  9GY,E01004297,51.50729,-0.0547,E09000030
2752,E1  9GZ,E01004296,51.506722,-0.058961,E09000030
2753,E1  9HA,E01004296,51.509372,-0.057162,E09000030
2754,E1  9HB,E01004303,51.511446,-0.043397,E09000030
2755,E1  9HD,E01004303,51.511884,-0.045439,E09000030
2756,E1  9HE,E01004296,51.509452,-0.057606,E09000030
2757,E1  9HF,E01032769,51.512051,-0.04144,E09000030
2758,E1  9HG,E01004303,51.510717,-0.044466,E09000030
2759,E1  9HH,E01004296,51.50936,-0.058071,E09000030
2760,E1  9HJ,E01004303,51.510921,-0.04267,E09000030
2761,E1  9HL,E01004296,51.509079,-0.057348,E09000030
2762,E1  9HN,E01004303,51.510726,-0.043904,E09000030
2763,E1  9HP,E01032769,51.509818,-0.044504,E09000030
2764,E1  9HQ,E01004303,51.51121,-0.043825,E09000030
2765,E1  9HR,E01004303,51.510938,-0.045307,E09000030
2766,E1  9HS,E01004303,51.511035,-0.044668,E09000030
2767,E1  9HT,E01004300,51.510032,-0.047075,E09000030
2768,E1  9HU,E01032769,51.509956,-0.045234,E09000030
2769,E1  9HW,E01004296,51.508954,-0.057439,E09000030
2770,E1  9HX,E01004296,51.506722,-0.058961,E09000030
2771,E1  9HY,E01004303,51.510081,-0.046799,E09000030
2772,E1  9HZ,E01004303,51.510765,-0.047346,E09000030
2773,E1  9JA,E01004303,51.510782,-0.04674,E09000030
2774,E1  9JB,E01004293,51.507422,-0.065935,E09000030
2775,E1  9JD,E01004292,51.507374,-0.064683,E09000030
2776,E1  9JE,E01004296,51.506722,-0.058961,E09000030
2777,E1  9JF,E01004292,51.507503,-0.06266,E09000030
2778,E1  9JG,E01004296,51.507291,-0.059629,E09000030
2779,E1  9JH,E01004296,51.506965,-0.06006,E09000030
2780,E1  9JJ,E01004292,51.506696,-0.064424,E09000030
2781,E1  9JL,E01004292,51.506197,-0.065828,E09000030
2782,E1  9JN,E01004292,51.50646,-0.064866,E09000030
2783,E1  9JP,E01004292,51.506485,-0.062545,E09000030
2784,E1  9JQ,E01004292,51.50709,-0.060545,E09000030
2785,E1  9JR,E01004296,51.506398,-0.060574,E09000030
2786,E1  9JS,E01004293,51.507022,-0.066211,E09000030
2787,E1  9JT,E01004293,51.507092,-0.065531,E09000030
2788,E1  9JU,E01004292,51.507066,-0.064494,E09000030
2789,E1  9JW,E01004292,51.50647,-0.063814,E09000030
2790,E1  9JX,E01004292,51.507161,-0.062127,E09000030
2791,E1  9JY,E01004292,51.507091,-0.063341,E09000030
2792,E1  9JZ,E01004292,51.507091,-0.063341,E09000030
2793,E1  9LA,E01004293,51.505778,-0.072057,E09000030
2794,E1  9LB,E01004293,51.506261,-0.070797,E09000030
2795,E1  9LD,E01004293,51.5066,-0.073348,E09000030
2796,E1  9LE,E01004293,51.506504,-0.068078,E09000030
2797,E1  9LF,E01004293,51.505328,-0.068761,E09000030
2798,E1  9LG,E01004293,51.505328,-0.068761,E09000030
2799,E1  9LH,E01004293,51.504832,-0.069215,E09000030
2800,E1  9LJ,E01004296,51.506722,-0.058961,E09000030
2801,E1  9LL,E01004293,51.506797,-0.072777,E09000030
2802,E1  9LN,E01004293,51.504931,-0.067035,E09000030
2803,E1  9LP,E01004293,51.504809,-0.067775,E09000030
2804,E1  9LQ,E01004293,51.505328,-0.068761,E09000030
2805,E1  9LR,E01004293,51.506139,-0.071566,E09000030
2806,E1  9LS,E01004293,51.504518,-0.065943,E09000030
2807,E1  9LT,E01004293,51.506504,-0.068078,E09000030
2808,E1  9LU,E01004293,51.506319,-0.068287,E09000030
2809,E1  9LW,E01004293,51.504805,-0.065916,E09000030
2810,E1  9LX,E01004293,51.503886,-0.066373,E09000030
2811,E1  9LY,E01004293,51.504257,-0.065968,E09000030
2812,E1  9LZ,E01004293,51.50595,-0.069917,E09000030
2813,E1  9NA,E01004293,51.504372,-0.06422,E09000030
2814,E1  9NB,E01004293,51.505989,-0.070102,E09000030
2815,E1  9ND,E01004293,51.506251,-0.069097,E09000030
2816,E1  9NE,E01004291,51.502999,-0.058946,E09000030
2817,E1  9NF,E01004291,51.504694,-0.057549,E09000030
2818,E1  9NG,E01004292,51.505895,-0.063305,E09000030
2819,E1  9NH,E01004291,51.504014,-0.056151,E09000030
2820,E1  9NJ,E01004296,51.505443,-0.056105,E09000030
2821,E1  9NL,E01004296,51.505201,-0.05672,E09000030
2822,E1  9NN,E01004296,51.505661,-0.056268,E09000030
2823,E1  9NP,E01004297,51.506513,-0.054993,E09000030
2824,E1  9NQ,E01004297,51.505427,-0.055125,E09000030
2825,E1  9NR,E01004296,51.504963,-0.056975,E09000030
2826,E1  9NS,E01004291,51.504823,-0.057226,E09000030
2827,E1  9NT,E01004291,51.503993,-0.058126,E09000030
2828,E1  9NU,E01004291,51.504344,-0.058183,E09000030
2829,E1  9NW,E01004296,51.506195,-0.055928,E09000030
2830,E1  9NX,E01004291,51.504563,-0.056214,E09000030
2831,E1  9NY,E01004293,51.504599,-0.06653,E09000030
2832,E1  9NZ,E01004293,51.504521,-0.065035,E09000030
2833,E1  9PA,E01004291,51.504224,-0.061229,E09000030
2834,E1  9PB,E01004291,51.504143,-0.057442,E09000030
2835,E1  9PD,E01004291,51.503542,-0.058088,E09000030
2836,E1  9PE,E01004291,51.503599,-0.059353,E09000030
2837,E1  9PF,E01004291,51.503709,-0.059464,E09000030
2838,E1  9PG,E01004296,51.505517,-0.056217,E09000030
2839,E1  9PH,E01004291,51.503699,-0.060502,E09000030
2840,E1  9PJ,E01004291,51.503371,-0.061841,E09000030
2841,E1  9PL,E01004292,51.504059,-0.063757,E09000030
2842,E1  9PN,E01004291,51.503692,-0.062231,E09000030
2843,E1  9PP,E01004291,51.50331,-0.059827,E09000030
2844,E1  9PQ,E01004291,51.503987,-0.059942,E09000030
2845,E1  9PR,E01004291,51.503231,-0.057741,E09000030
2846,E1  9PS,E01004291,51.503511,-0.059991,E09000030
2847,E1  9PT,E01004292,51.505021,-0.064826,E09000030
2848,E1  9PU,E01004291,51.504861,-0.058435,E09000030
2849,E1  9PW,E01004292,51.504059,-0.063757,E09000030
2850,E1  9PX,E01004291,51.50504,-0.058355,E09000030
2851,E1  9PY,E01004291,51.505118,-0.058755,E09000030
2852,E1  9PZ,E01004291,51.504944,-0.05908,E09000030
2853,E1  9QA,E01004291,51.504635,-0.05892,E09000030
2854,E1  9QB,E01004291,51.504313,-0.059006,E09000030
2855,E1  9QD,E01004292,51.50486,-0.061605,E09000030
2856,E1  9QE,E01004291,51.504527,-0.059458,E09000030
2857,E1  9QF,E01004291,51.504869,-0.059487,E09000030
2858,E1  9QG,E01004292,51.505362,-0.059365,E09000030
2859,E1  9QH,E01004292,51.50559,-0.059571,E09000030
2860,E1  9QJ,E01004296,51.506562,-0.059602,E09000030
2861,E1  9QL,E01004291,51.506137,-0.058928,E09000030
2862,E1  9QN,E01004292,51.506296,-0.061443,E09000030
2863,E1  9QP,E01004292,51.505544,-0.064905,E09000030
2864,E1  9QQ,E01004292,51.505767,-0.060457,E09000030
2865,E1  9QR,E01004292,51.505787,-0.061148,E09000030
2866,E1  9QS,E01004291,51.505564,-0.059097,E09000030
2867,E1  9QT,E01004297,51.507045,-0.055128,E09000030
2868,E1  9QU,E01004297,51.50917,-0.056335,E09000030
2869,E1  9QW,E01004292,51.507028,-0.0617,E09000030
2870,E1  9QX,E01004297,51.508691,-0.055692,E09000030
2871,E1  9QY,E01004297,51.506527,-0.05479,E09000030
2872,E1  9QZ,E01004303,51.509156,-0.0539,E09000030
2873,E1  9RA,E01004297,51.506835,-0.054936,E09000030
2874,E1  9RB,E01004296,51.506727,-0.055445,E09000030
2875,E1  9RD,E01004296,51.50667,-0.055779,E09000030
2876,E1  9RE,E01004296,51.506795,-0.056825,E09000030
2877,E1  9RF,E01004296,51.50645,-0.056091,E09000030
2878,E1  9RG,E01004296,51.50668,-0.057507,E09000030
2879,E1  9RH,E01004296,51.506758,-0.056222,E09000030
2880,E1  9RJ,E01004296,51.506722,-0.058961,E09000030
2881,E1  9RL,E01004291,51.505339,-0.05853,E09000030
2882,E1  9RN,E01004296,51.507037,-0.056238,E09000030
2883,E1  9RP,E01004296,51.505026,-0.05752,E09000030
2884,E1  9RQ,E01004297,51.507421,-0.055516,E09000030
2885,E1  9RR,E01004296,51.506126,-0.056638,E09000030
2886,E1  9RS,E01004296,51.505552,-0.057282,E09000030
2887,E1  9RT,E01004296,51.505911,-0.057785,E09000030
2888,E1  9RU,E01004296,51.506129,-0.057343,E09000030
2889,E1  9RW,E01004296,51.505382,-0.05788,E09000030
2890,E1  9RX,E01004291,51.504263,-0.057077,E09000030
2891,E1  9RY,E01004303,51.508704,-0.054842,E09000030
2892,E1  9RZ,E01004297,51.508213,-0.056102,E09000030
2893,E1  9SA,E01004296,51.506722,-0.058961,E09000030
2894,E1  9SB,E01035696,51.508356,-0.064742,E09000030
2895,E1  9SD,E01035696,51.509187,-0.063381,E09000030
2896,E1  9SE,E01004296,51.506722,-0.058961,E09000030
2897,E1  9SF,E01004296,51.50831,-0.059254,E09000030
2898,E1  9SG,E01004296,51.50831,-0.059254,E09000030
2899,E1  9SH,E01004296,51.508284,-0.060422,E09000030
2900,E1  9SJ,E01004296,51.507314,-0.05614,E09000030
2901,E1  9SL,E01004297,51.507089,-0.051279,E09000030
2902,E1  9SN,E01004296,51.50831,-0.059254,E09000030
2903,E1  9SP,E01004297,51.506074,-0.054017,E09000030
2904,E1  9SR,E01004303,51.508831,-0.051118,E09000030
2905,E1  9SS,E01004297,51.506551,-0.052412,E09000030
2906,E1  9ST,E01004297,51.506256,-0.054153,E09000030
2907,E1  9SU,E01004297,51.507324,-0.052969,E09000030
2908,E1  9SW,E01004296,51.50831,-0.059254,E09000030
2909,E1  9SX,E01004297,51.507197,-0.053436,E09000030
2910,E1  9SY,E01004297,51.507381,-0.053644,E09000030
2911,E1  9SZ,E01004297,51.507152,-0.053986,E09000030
2912,E1  9TA,E01004297,51.507392,-0.05435,E09000030
2913,E1  9TB,E01004297,51.507109,-0.05465,E09000030
2914,E1  9TD,E01004303,51.508339,-0.050159,E09000030
2915,E1  9TE,E01004297,51.506391,-0.054738,E09000030
2916,E1  9TF,E01004297,51.507362,-0.050907,E09000030
2917,E1  9TG,E01004297,51.506758,-0.051913,E09000030
2918,E1  9TH,E01004297,51.506154,-0.052918,E09000030
2919,E1  9TJ,E01004297,51.506535,-0.053118,E09000030
2920,E1  9TL,E01004292,51.506535,-0.063379,E09000030
2921,E1  9TN,E01004293,51.506724,-0.074899,E09000030
2922,E1  9TP,E01004297,51.506368,-0.053298,E09000030
2923,E1  9TQ,E01004297,51.506368,-0.053298,E09000030
2924,E1  9TR,E01004297,51.507748,-0.054637,E09000030
2925,E1  9TS,E01004297,51.506042,-0.05373,E09000030
2926,E1  9TT,E01004296,51.506722,-0.058961,E09000030
2927,E1  9TU,E01004297,51.506042,-0.05373,E09000030
2928,E1  9TW,E01004293,51.507316,-0.073692,E09000030
2929,E1  9TX,E01004297,51.506042,-0.05373,E09000030
2930,E1  9TY,E01004296,51.506722,-0.058961,E09000030
2931,E1  9UA,E01004293,51.506984,-0.068259,E09000030
2932,E1  9UB,E01004293,51.506984,-0.068259,E09000030
2933,E1  9UD,E01004293,51.50663,-0.069139,E09000030
2934,E1  9UE,E01004293,51.505802,-0.073497,E09000030
2935,E1  9UF,E01004293,51.505418,-0.070948,E09000030
2936,E1  9UG,E01004293,51.506563,-0.069459,E09000030
2937,E1  9UH,E01004293,51.506441,-0.070242,E09000030
2938,E1  9UJ,E01004293,51.505755,-0.070617,E09000030
2939,E1  9UL,E01004293,51.505802,-0.073497,E09000030
2940,E1  9UN,E01004293,51.507316,-0.073692,E09000030
2941,E1  9UP,E01004291,51.503756,-0.061234,E09000030
2942,E1  9UQ,E01004293,51.505484,-0.07057,E09000030
2943,E1  9UR,E01004293,51.50493,-0.068605,E09000030
2944,E1  9US,E01004296,51.506722,-0.058961,E09000030
2945,E1  9UT,E01004292,51.505875,-0.063709,E09000030
2946,E1  9UU,E01004291,51.504498,-0.05662,E09000030
2947,E1  9UW,E01004293,51.505755,-0.070617,E09000030
2948,E1  9UX,E01004292,51.505237,-0.064284,E09000030
2949,E1  9UY,E01004292,51.505427,-0.063267,E09000030
2950,E1  9UZ,E01004292,51.505716,-0.064436,E09000030
2951,E1  9WA,E01032769,51.510118,-0.044117,E09000030
2952,E1  9WB,E01032769,51.509984,-0.043676,E09000030
2953,E1  9WD,E01032769,51.510183,-0.043739,E09000030
2954,E1  9WE,E01032769,51.510042,-0.043385,E09000030
2955,E1  9WF,E01032769,51.510042,-0.043385,E09000030
2956,E1  9WG,E01004293,51.504761,-0.064895,E09000030
2957,E1  9WH,E01004293,51.504761,-0.064895,E09000030
2958,E1  9WJ,E01004293,51.504761,-0.064895,E09000030
2959,E1  9WL,E01004293,51.504761,-0.064895,E09000030
2960,E1  9WN,E01004293,51.504761,-0.064895,E09000030
2961,E1  9WP,E01004293,51.504761,-0.064895,E09000030
2962,E1  9WQ,E01004293,51.504761,-0.064895,E09000030
2963,E1  9WR,E01004293,51.504761,-0.064895,E09000030
2964,E1  9WS,E01004293,51.504761,-0.064895,E09000030
2965,E1  9WT,E01004293,51.504761,-0.064895,E09000030
2966,E1  9WW,E01004293,51.504761,-0.064895,E09000030
2967,E1  9WY,E01004293,51.504761,-0.064895,E09000030
2968,E1  9WZ,E01004293,51.504761,-0.064895,E09000030
2969,E1  9XA,E01004292,51.50552,-0.061865,E09000030
2970,E1  9XB,E01004291,51.503257,-0.061515,E09000030
2971,E1  9XD,E01004291,51.503261,-0.061198,E09000030
2972,E1  9XE,E01004291,51.503156,-0.060842,E09000030
2973,E1  9XF,E01004291,51.504841,-0.055064,E09000030
2974,E1  9XG,E01004297,51.505032,-0.054623,E09000030
2975,E1  9XH,E01004296,51.506713,-0.058961,E09000030
2976,E1  9XJ,E01004296,51.506722,-0.058961,E09000030
2977,E1  9XL,E01004296,51.506722,-0.058961,E09000030
2978,E1  9XN,E01035696,51.508026,-0.064367,E09000030
2979,E1  9XP,E01035696,51.508026,-0.064367,E09000030
2980,E1  9XQ,E01004297,51.505041,-0.055733,E09000030
2981,E1  9XR,E01035696,51.508026,-0.064367,E09000030
2982,E1  9XS,E01035696,51.508026,-0.064367,E09000030
2983,E1  9XT,E01035696,51.508356,-0.064742,E09000030
2984,E1  9XU,E01004296,51.506722,-0.058961,E09000030
2985,E1  9XW,E01035696,51.508026,-0.064367,E09000030
2986,E1  9XX,E01004297,51.505404,-0.054276,E09000030
2987,E1  9XY,E01004296,51.506722,-0.058961,E09000030
2988,E1  9XZ,E01004296,51.506722,-0.058961,E09000030
2989,E1  9YA,E01004293,51.505707,-0.067737,E09000030
2990,E1  9YB,E01004293,51.505707,-0.067737,E09000030
2991,E1  9YD,E01004293,51.506766,-0.06762,E09000030
2992,E1  9YE,E01004293,51.504785,-0.066335,E09000030
2993,E1  9YF,E01004291,51.50344,-0.061118,E09000030
2994,E1  9YG,E01004291,51.503463,-0.060353,E09000030
2995,E1  9YH,E01004296,51.506722,-0.058961,E09000030
2996,E1  9YJ,E01004296,51.506722,-0.058961,E09000030
2997,E1  9YL,E01004293,51.507316,-0.073692,E09000030
2998,E1  9YN,E01035697,51.508143,-0.068224,E09000030
2999,E1  9YP,E01004293,51.504651,-0.065879,E09000030
3000,E1  9YQ,E01004293,51.506624,-0.067179,E09000030
3001,E1  9YR,E01035697,51.508632,-0.067872,E09000030
3002,E1  9YS,E01004293,51.50516,-0.069993,E09000030
3003,E1  9YT,E01035697,51.50812,-0.067361,E09000030
3004,E1  9YU,E01004293,51.50526,-0.070076,E09000030
3005,E1  9YW,E01004293,51.507299,-0.067223,E09000030
3006,E1  9YX,E01004296,51.506722,-0.058961,E09000030
3007,E1  9YY,E01004293,51.507212,-0.067932,E09000030
3008,E1  9YZ,E01004293,51.507625,-0.067886,E09000030
3009,E1  9ZT,E01004293,51.505707,-0.067737,E09000030
3010,E1  9ZU,E01004293,51.505707,-0.067737,E09000030
3011,E1  9ZX,E01004293,51.505707,-0.067737,E09000030
3012,E1  9ZY,E01004293,51.505707,-0.067737,E09000030
3013,E1  9ZZ,E01004293,51.505707,-0.067737,E09000030
7417,E14 0AA,E01004257,51.509979,-0.014983,E09000030
7418,E14 0AB,E01004219,51.50862,-0.010128,E09000030
7419,E14 0AD,E01004257,51.509953,-0.015561,E09000030
7420,E14 0AE,E01004257,51.508996,-0.015357,E09000030
7421,E14 0AF,E01004256,51.508546,-0.016948,E09000030
7422,E14 0AG,E01004256,51.508635,-0.015834,E09000030
7423,E14 0AH,E01004256,51.508517,-0.015234,E09000030
7424,E14 0AJ,E01004256,51.508375,-0.015312,E09000030
7425,E14 0AL,E01004256,51.508543,-0.015694,E09000030
7426,E14 0AN,E01004256,51.508348,-0.014794,E09000030
7427,E14 0AP,E01004256,51.508447,-0.014257,E09000030
7428,E14 0AQ,E01004256,51.508762,-0.015324,E09000030
7429,E14 0AR,E01004257,51.508463,-0.013637,E09000030
7430,E14 0AS,E01004257,51.508782,-0.013349,E09000030
7431,E14 0AT,E01004257,51.508508,-0.013073,E09000030
7432,E14 0AU,E01004256,51.508964,-0.019307,E09000030
7433,E14 0AW,E01004256,51.508763,-0.014877,E09000030
7434,E14 0AX,E01004219,51.509001,-0.011941,E09000030
7435,E14 0AY,E01004219,51.509234,-0.011888,E09000030
7436,E14 0AZ,E01004219,51.508964,-0.011367,E09000030
7437,E14 0BA,E01004219,51.508896,-0.011067,E09000030
7438,E14 0BB,E01004219,51.508606,-0.010936,E09000030
7439,E14 0BD,E01004245,51.513531,-0.001727,E09000030
7440,E14 0BE,E01004219,51.508932,-0.00997,E09000030
7441,E14 0BF,E01004257,51.509519,-0.017554,E09000030
7442,E14 0BG,E01004219,51.508635,-0.011583,E09000030
7443,E14 0BH,E01004257,51.509072,-0.014014,E09000030
7444,E14 0BJ,E01004256,51.508645,-0.018024,E09000030
7445,E14 0BL,E01004256,51.507796,-0.015107,E09000030
7446,E14 0BN,E01004219,51.508654,-0.009521,E09000030
7447,E14 0BP,E01004257,51.510881,-0.015679,E09000030
7448,E14 0BQ,E01004219,51.508584,-0.010129,E09000030
7449,E14 0BS,E01004257,51.510502,-0.017713,E09000030
7450,E14 0BT,E01004257,51.50971,-0.018208,E09000030
7451,E14 0BU,E01004257,51.50971,-0.018208,E09000030
7452,E14 0BW,E01004249,51.516012,-0.007485,E09000030
7453,E14 0BX,E01004257,51.509159,-0.018103,E09000030
7454,E14 0BY,E01004256,51.5083,-0.018875,E09000030
7455,E14 0BZ,E01035702,51.511184,0.005102,E09000030
7456,E14 0DA,E01004257,51.50931,-0.019033,E09000030
7457,E14 0DB,E01004256,51.50978,-0.018666,E09000030
7458,E14 0DD,E01004256,51.50978,-0.018666,E09000030
7459,E14 0DE,E01004256,51.510145,-0.019501,E09000030
7460,E14 0DF,E01004256,51.510449,-0.019387,E09000030
7461,E14 0DG,E01004257,51.510633,-0.020172,E09000030
7462,E14 0DH,E01004256,51.510213,-0.020334,E09000030
7463,E14 0DJ,E01004257,51.50931,-0.019033,E09000030
7464,E14 0DL,E01004256,51.509081,-0.020412,E09000030
7465,E14 0DN,E01004256,51.508819,-0.020322,E09000030
7466,E14 0DP,E01004256,51.508533,-0.021502,E09000030
7467,E14 0DQ,E01004256,51.510383,-0.021364,E09000030
7468,E14 0DR,E01004256,51.509005,-0.019075,E09000030
7469,E14 0DS,E01004256,51.507796,-0.015107,E09000030
7470,E14 0DT,E01004256,51.508638,-0.019192,E09000030
7471,E14 0DU,E01004256,51.509432,-0.021463,E09000030
7472,E14 0DW,E01004257,51.50931,-0.019033,E09000030
7473,E14 0DX,E01035694,51.513198,-0.028275,E09000030
7474,E14 0DY,E01004256,51.509703,-0.020471,E09000030
7475,E14 0DZ,E01004256,51.50972,-0.022027,E09000030
7476,E14 0EA,E01004247,51.511396,-0.013682,E09000030
7477,E14 0EB,E01004244,51.511384,-0.015138,E09000030
7478,E14 0ED,E01004247,51.511435,-0.011735,E09000030
7479,E14 0EE,E01004219,51.510184,-0.012783,E09000030
7480,E14 0EF,E01004247,51.5114,-0.012875,E09000030
7481,E14 0EG,E01004247,51.511549,-0.010015,E09000030
7482,E14 0EH,E01004257,51.511033,-0.013496,E09000030
7483,E14 0EJ,E01004219,51.510571,-0.0101,E09000030
7484,E14 0EL,E01004219,51.510754,-0.010842,E09000030
7485,E14 0EN,E01004219,51.510283,-0.007966,E09000030
7486,E14 0EP,E01004219,51.510114,-0.00914,E09000030
7487,E14 0EQ,E01004219,51.510136,-0.009903,E09000030
7488,E14 0ER,E01004219,51.511007,-0.009318,E09000030
7489,E14 0ES,E01004219,51.509796,-0.010567,E09000030
7490,E14 0ET,E01004219,51.509356,-0.011119,E09000030
7491,E14 0EU,E01004219,51.509242,-0.010216,E09000030
7492,E14 0EW,E01004219,51.51026,-0.008759,E09000030
7493,E14 0EX,E01004219,51.509727,-0.01129,E09000030
7494,E14 0EY,E01004219,51.510478,-0.012598,E09000030
7495,E14 0EZ,E01004219,51.509557,-0.011831,E09000030
7496,E14 0FA,E01004245,51.516395,-0.003043,E09000030
7497,E14 0FB,E01004245,51.514922,0.001591,E09000030
7498,E14 0FD,E01004245,51.51438,0.001711,E09000030
7499,E14 0FE,E01004245,51.514538,0.001949,E09000030
7500,E14 0FF,E01004245,51.514756,0.001843,E09000030
7501,E14 0FG,E01035702,51.508257,0.008489,E09000030
7502,E14 0FH,E01035702,51.508493,0.008889,E09000030
7503,E14 0FJ,E01035702,51.50784,0.008702,E09000030
7504,E14 0FL,E01035702,51.507822,0.008153,E09000030
7505,E14 0FN,E01035702,51.508165,0.008082,E09000030
7506,E14 0FP,E01035702,51.507825,0.007447,E09000030
7507,E14 0FQ,E01004219,51.510579,-0.010071,E09000030
7508,E14 0FR,E01035702,51.508175,0.00752,E09000030
7509,E14 0FS,E01004247,51.513698,-0.013149,E09000030
7510,E14 0FT,E01004256,51.509526,-0.021171,E09000030
7511,E14 0FU,E01004257,51.510646,-0.020906,E09000030
7512,E14 0FX,E01004219,51.510922,-0.010114,E09000030
7513,E14 0FY,E01004257,51.509071,-0.015022,E09000030
7514,E14 0FZ,E01004219,51.510996,-0.009736,E09000030
7515,E14 0GA,E01004249,51.51566,-0.006362,E09000030
7516,E14 0GB,E01004219,51.510479,-0.010004,E09000030
7517,E14 0GD,E01004245,51.51356,-0.000818,E09000030
