id,name,address,postcode,Last Recorded Financial Year,income,expenditure,howHelps,whatDoes,whoHelps,activities,aim,sizeBand,primaryFocus,lsoaCode,lat,lng,imdScore,imdDecile,incomeScore,employmentRate,educationSkillsTrainingScore,healthDeprivation,crimeDeprivation,housingBarriersDeprivation,livingEnvScore,totalPopulation,childPopulation,olderPopulation
1162404,SIMPLEGIFTS: UNITARIAN CENTRE FOR SOCIAL ACTION,"117 MANSFORD STREET, LONDON",E2 6LX,30/09/2024,38344.0,44514.0,"Provides Human Resources, Provides Buildings/facilities/open Space, Provides Services, Provides Advocacy/advice/information","General Charitable Purposes, Education/training, The Prevention Or Relief Of Poverty, Economic/community Development/employment, Human Rights/religious Or Racial Harmony/equality Or Diversity","Children/young People, Elderly/old People, People Of A Particular Ethnic Or Racial Origin, Other Charities Or Voluntary Bodies, The General Public/mankind","We run community programming from our Bethnal Green, East London premises. Our programmes - including our After School Club, New Neighbours/Old Neighbours Lunch, and ESOL classes - are all run by a team of dedicated volunteers.","1. TO FURTHER OR BENEFIT THE RESIDENTS OF BETHNAL GREEN, EAST LONDON AND THE NEIGHBOURHOOD, WITHOUT DISTINCTION OF SEX, SEXUAL ORIENTATION, RACE OR OF POLITICAL, RELIGIOUS OR OTHER OPINIONS BY ASSOCIATING TOGETHER THE SAID RESIDENTS AND THE LOCAL AUTHORITIES, VOLUNTARY AND OTHER ORGANISATIONS IN A COMMON EFFORT TO ADVANCE EDUCATION AND TO PROVIDE FACILITIES IN THE INTERESTS OF SOCIAL WELFARE FOR RECREATION AND LEISURE TIME OCCUPATION WITH THE OBJECTIVE OF IMPROVING THE CONDITIONS OF LIFE FOR THE RESIDENTS.

IN FURTHERANCE OF THESE OBJECTS BUT NOT OTHERWISE, THE TRUSTEES SHALL HAVE POWER:

TO ESTABLISH OR SECURE THE ESTABLISHMENT OF A COMMUNITY CENTRE AND TO MAINTAIN OR MANAGE OR CO-OPERATE WITH ANY STATUTORY AUTHORITY IN THE MAINTENANCE AND MANAGEMENT OF SUCH A CENTRE FOR ACTIVITIES PROMOTED BY THE CHARITY IN FURTHERANCE OF THE ABOVE OBJECTS.

2. TO PROVIDE THE NECESSARY FACILITIES FOR THE DAILY CARE, RECREATION AND EDUCATION OF CHILDREN AND YOUNG PEOPLE DURING OUT OF SCHOOL HOURS AND SCHOOL HOLIDAYS

3. TO ADVANCE IN LIFE AND RELIEVE THE NEEDS OF YOUNG PEOPLE THROUGH: 

(A) THE PROVISION OF RECREATIONAL AND LEISURE TIME ACTIVITIES PROVIDED IN THE INTEREST OF SOCIAL WELFARE, DESIGNED TO IMPROVE THEIR CONDITIONS OF LIFE;

(B) PROVIDING SUPPORT AND ACTIVITIES WHICH DEVELOP THEIR SKILLS, CAPACITIES AND CAPABILITIES TO ENABLE THEM TO PARTICIPATE IN SOCIETY AS MATURE AND RESPONSIBLE INDIVIDUALS.

4. TO DEVELOP THE CAPACITY AND SKILLS OF THE MEMBERS OF THE SOCIALLY AND ECONOMICALLY DEPRIVED COMMUNITY OF BETHNAL GREEN, EAST LONDON IN SUCH A WAY THAT THEY ARE BETTER ABLE TO IDENTIFY, AND HELP MEET, THEIR NEEDS AND TO PARTICIPATE MORE FULLY IN SOCIETY.

5. SUCH OTHER CHARITABLE PURPOSES FOR THE PUBLIC BENEFIT AS ARE EXCLUSIVELY CHARITABLE ACCORDING TO THE LAWS OF ENGLAND AND WALES AS THE TRUSTEES MAY FROM TIME TO TIME DETERMINE.",Small,Human Rights/religious Or Racial Harmony/equality Or Diversity,E01004204,51.528526,-0.061998,37.469,2.0,0.472,0.191,18.864,0.728,0.473,32.576,44.911,1876.0,319.0,275.0
1162950,ST PETERS COMMUNITY WELLBEING PROJECTS,"Community Centre, 1 Marian Place, LONDON",E2 9AX,31/03/2025,74002.0,70560.0,"Provides Services, Provides Advocacy/advice/information, Other Charitable Activities","General Charitable Purposes, The Advancement Of Health Or Saving Of Lives, Disability, The Prevention Or Relief Of Poverty, Economic/community Development/employment, Recreation","Elderly/old People, People With Disabilities, People Of A Particular Ethnic Or Racial Origin, The General Public/mankind","Drop-in Club Actvities for Elderly Bangladeshi Women,
Outreach work and home visits for hombound Women,
Healthy Cooking/Eating Lunch Club Service,
Healthy and wellbeing  Workshop Programme,
Socialisation Activities,
Keep Fit/Exercice Classes,
Sewing and Embroydery classes
Community Gardening Spaces
Outing and trips","THE OBJECTS FOR WHICH THE CHARITY IS ESTABLISHED ARE PARTICULARLY BUT NOT EXCLUSIVELY, FOR THE BENEFIT OF PEOPLE OF BME ORIGIN LIVING IN THE BETHNAL GREEN AREA OF TOWER HAMLETS AND HACKNEY FOR THE PURPOSE OF CARRYING OUT SUCH OF THE FOLLOWING PURPOSE AS ARE CHARITABLE:(A) THE ADVANCEMENT OF EDUCATION AND TRAINING;(B) THE RELIEF OF POVERTY AND THE NEED BY THE PROVISION OF ADVICE, INFORMATION, GUIDANCE AND SUPPORT WITH A VIEW TO HELPING PEOPLE MEET THEIR OWN NEEDS AND IMPROVING THEIR CONDITIONS OF LIFE.(C) THE PROTECTION AND PRESERVATION OF HEALTH AND WELLBEING;(D) TO PROVIDE OR ASSIST IN THE PROVISION OF FACILITIES IN THE INTERESTS OF SOCIAL WELFARE FOR RECREATION OR OTHER LEISURE TIME OCCUPATION OF INDIVIDUALS WHO HAVE NEED OF SUCH FACILITIES BY REASON OF FINANCIAL HARDSHIP, NEED, INFIRMITY, DISABLEMENT, AGE OR SOCIAL OR ECONOMIC CIRCUMSTANCES OR THE PUBLIC AT LARGE WITH THE OBJECT OF IMPROVING THEIR CONDITIONS OF LIFE.",Small,Recreation,E01004202,51.533644,-0.062112,24.885,4.0,0.324,0.123,11.999,-0.077,0.603,31.697,37.415,2115.0,381.0,144.0
1163272,CROSSHARBOUR COMMUNITY CHURCH,"Orchard Club Cafe, 3 Glengall Grove, Crossharbour, London",E14 3NE,31/03/2024,29637.0,35265.0,"Makes Grants To Individuals, Makes Grants To Organisations, Provides Human Resources, Provides Services, Provides Advocacy/advice/information","General Charitable Purposes, Education/training, The Advancement Of Health Or Saving Of Lives, Overseas Aid/famine Relief, Religious Activities, Human Rights/religious Or Racial Harmony/equality Or Diversity","Children/young People, Other Charities Or Voluntary Bodies, The General Public/mankind","Crossharbour Community Church meets as a Christian congregation on Sunday to worship GOD and to serve one another in the faith.  The church also engages in activities directly related such as relief of poverty, education of those in need with little or no understanding of Christian faith and praying for those seriously unwell from one cause or another.",THE PRINCIPAL PURPOSE OF THE CHURCH IS THE ADVANCEMENT OF THE CHRISTIAN FAITH GUIDED BY THE PRINCIPLES OF THE BAPTIST DENOMINATION. THE CHURCH MAY ALSO CARRY OUT OTHER CHARITABLE PURPOSES WHICH ARE COMPATIBLE WITH THE CHRISTIAN FAITH IN THE UK AND/OR OTHER PARTS OF THE WORLD.,Small,Overseas Aid/famine Relief,E01035705,51.495321,-0.01186,35.695,2.0,0.483,0.191,18.807,0.454,0.257,42.368,22.511,1428.0,280.0,180.0
1164195,BOW WEST ORGANISATION,"73 Strahan Road, LONDON",E3 5DA,15/08/2024,45795.0,8035.0,"Provides Services, Provides Advocacy/advice/information","General Charitable Purposes, Education/training, The Advancement Of Health Or Saving Of Lives, Religious Activities, Economic/community Development/employment, Human Rights/religious Or Racial Harmony/equality Or Diversity","Children/young People, Elderly/old People, The General Public/mankind","Provides space for faith users to congregate and carry out religious activities
Provides space for communal activities, such as sports, educational clubs, drugs awareness, etc.","1 TO ADVANCE THE SUNNI MUSLIM FAITH IN SUCH WAY AS SHALL BE THOUGHT FIT INCLUDING THE PROVISION OF FACILITIES FOR PRAYER AND HOLDING OF RELIGIOUS RITES AND THE PROVISION OF RELIGIOUS EDUCATION;
2 TO FURTHER OR BENEFIT THE RESIDENTS OF TOWER HAMLETS, NEWHAM, HACKNEY AND BARKING AND DAGENHAM AND THE NEIGHBORHOOD, WITHOUT DISTINCTION OF SEX, SEXUAL ORIENTATION, RACE OR OF POLITICAL, RELIGIOUS OR OTHER OPINIONS BY ASSOCIATING TOGETHER THE SAID RESIDENTS AND THE LOCAL AUTHORITIES, VOLUNTARY AND OTHER ORGANISATIONS IN A COMMON EFFORT TO ADVANCE EDUCATION AND TO PROVIDE FACILITIES IN THE INTERESTS OF SOCIAL WELFARE FOR RECREATION AND LEISURE TIME OCCUPATION WITH THE OBJECTIVE OF IMPROVING THE CONDITIONS OF LIFE FOR THE RESIDENTS.
IN FURTHERANCE OF THESE OBJECTS BUT NOT OTHERWISE, THE TRUSTEES SHALL HAVE POWER: TO ESTABLISH OR SECURE THE ESTABLISHMENT OF A COMMUNITY CENTRE AND TO MAINTAIN OR MANAGE OR CO-OPERATE WITH ANY STATUTORY AUTHORITY IN THE MAINTENANCE AND MANAGEMENT OF SUCH A CENTRE FOR ACTIVITIES PROMOTED BY THE CHARITY IN FURTHERANCE OF THE ABOVE OBJECTS.",Small,Human Rights/religious Or Racial Harmony/equality Or Diversity,E01004230,51.529324,-0.036488,27.27,3.0,0.366,0.147,13.411,0.151,0.397,25.653,44.252,2296.0,372.0,337.0
1164209,REDCOAT COMMUNITY FORUM,"166 Stepney Way, LONDON",E1 3ED,31/03/2025,10000.0,3128.0,"Provides Services, Provides Advocacy/advice/information","General Charitable Purposes, Education/training, The Advancement Of Health Or Saving Of Lives, Disability, The Prevention Or Relief Of Poverty, Economic/community Development/employment, Recreation","Children/young People, Elderly/old People, People With Disabilities, People Of A Particular Ethnic Or Racial Origin","- Young People- Education- Women- Employment- Health- Community Engagement","FOR THE BENEFIT OF THE INHABITANTS (OF ALL AGES AND BACKGROUNDS) LIVING IN THE LONDON BOROUGH OF TOWER HAMLETS:
1. THE PROVISION OF FACILITIES FOR RECREATION AND LEISURE TIME OCCUPATION IN THE INTERESTS OF SOCIAL WELFARE WITH THE OBJECT OF IMPROVING THE CONDITIONS OF LIFE OF THE SAID INHABITANTS HAVING NEED OF FACILITIES BY REASON OF THEIR AGE, INFIRMITY, SOCIAL AND ECONOMIC CIRCUMSTANCES. 
2. RELIEVING POVERTY, SICKNESS AND DISTRESS THROUGH THE PROVISION OF ADVICE, INFORMATION AND GUIDANCE TO THE SAID INHABITANTS IN NEED OF SUCH ADVICE, WHICH MAY INCLUDE WELFARE BENEFITS, HEALTH AND FITNESS.
3. THE PRESERVATION AND PROTECTION OF HEALTH AMONGST THE COMMUNITY. 
4. THE PROMOTION OF SOCIAL INCLUSION FOR THE PUBLIC BENEFIT BY PREVENTING PEOPLE FROM BECOMING SOCIALLY EXCLUDED, RELIEVING THE NEEDS OF THOSE PEOPLE WHO ARE SOCIALLY EXCLUDED AND ASSISTING THEM TO INTEGRATE INTO SOCIETY. FOR THE PURPOSE OF THIS CLAUSE ‘SOCIALLY EXCLUDED’ MEANS BEING EXCLUDED FROM SOCIETY, OR PART OF SOCIETY, AS A RESULT OF BEING A MEMBER OF A SOCIALLY AND ECONOMICALLY DEPRIVED COMMUNITY. 
5. ADVANCING EDUCATION IN PARTICULAR BY THE PROVISION OF LANGUAGE AND OTHER CLASSES.",Micro,Recreation,E01004287,51.51687,-0.051582,42.945,2.0,0.649,0.202,22.79,0.328,0.137,38.685,29.31,2338.0,493.0,425.0
1164249,"THE PAROCHIAL CHURCH COUNCIL OF THE ECCLESIASTICAL PARISH OF ST ANNE'S, LIMEHOUSE","5 Newell Street, London",E14 7HP,31/12/2024,367692.0,701379.0,"Makes Grants To Organisations, Provides Buildings/facilities/open Space, Provides Services",Religious Activities,The General Public/mankind,"The Parochial Church Council is responsible for cooperating with the incumbent in promoting in the ecclesiastical parish of St Anne's Limehouse the whole mission of the Church, pastoral, evangelistic, social and ecumenical. It is also responsible for the maintenance of the Church of St Anne's, Limehouse.",PROMOTING IN THE ECCLESIASTICAL PARISH THE WHOLE MISSION OF THE CHURCH.,Medium,Religious Activities,E01035691,51.511522,-0.031331,14.365,6.0,0.182,0.054,9.59,-0.444,0.502,27.315,27.615,1982.0,255.0,67.0
1166268,FRIENDS OF CANARY WHARF COLLEGE EAST FERRY,"Canary Wharf College, 197 East Ferry Road, LONDON",E14 3BA,31/10/2025,11577.0,15932.0,Other Charitable Activities,Other Charitable Purposes,Children/young People,"Developing effective relationships between the staff, parents and others associated with the school, including creating social opportunities to strengthen the Canary Wharf College community.Engaging in activities which support the school and advance the education of the pupils attending it.","THE OBJECT OF THE FRIENDS ASSOCIATION IS TO ADVANCE THE EDUCATION OF PUPILS IN THE SCHOOL, IN PARTICULAR BY:
DEVELOPING EFFECTIVE RELATIONSHIPS BETWEEN THE STAFF, PARENTS AND OTHERS ASSOCIATED WITH THE SCHOOL, INCLUDING CREATING SOCIAL OPPORTUNITIES TO STRENGTHEN THE CANARY WHARF COLLEGE COMMUNITY;
ENGAGING IN ACTIVITIES WHICH SUPPORT THE SCHOOL AND ADVANCE THE EDUCATION OF THE PUPILS ATTENDING IT;
PROVIDING AND ASSISTING IN THE PROVISION OF FACILITIES OR EQUIPMENT WHICH SUPPORT THE SCHOOL; AND
OTHERWISE PROVIDING SUPPORT FOR THE SCHOOL IN WAYS IDENTIFIED BY THE COMMITTEE IN CONSULTATION WITH THE HEAD TEACHER OF THE SCHOOL (THE HEAD) AND THE EXECUTIVE PRINCIPAL.",Small,Other Charitable Purposes,E01004217,51.489181,-0.013582,26.389,4.0,0.293,0.137,16.129,0.127,0.921,37.13,21.615,2219.0,407.0,356.0
1166344,THE PAROCHIAL CHURCH COUNCIL OF THE ECCLESIASTICAL PARISH OF ST MARY CABLE STREET,"ST MARY'S CLERGY HOUSE, 68 JOHNSON STREET, LONDON",E1 0BQ,31/12/2024,120798.0,64866.0,"Makes Grants To Organisations, Provides Buildings/facilities/open Space",Religious Activities,The General Public/mankind,"The Charity has the responsibility of cooperating with the Incumbent in promoting the whole mission of the Church in the ecclesiastical parish of St Mary's Cable Street, pastoral, evangelistic, social and ecumenical.",PROMOTING IN THE ECCLESIASTICAL PARISH THE WHOLE MISSION OF THE CHURCH.,Medium,Religious Activities,E01004300,51.511252,-0.051188,48.277,1.0,0.591,0.24,24.08,0.796,0.142,46.641,43.228,1432.0,316.0,183.0
1166881,DARUL ULOOM FOUNDATION,"ROSALING GREEN HALL, 45-47 STEPNEY GREEN, LONDON",E1 3JX,31/12/2024,163709.0,46312.0,Makes Grants To Organisations,"General Charitable Purposes, Education/training, The Advancement Of Health Or Saving Of Lives, Disability, The Prevention Or Relief Of Poverty, Overseas Aid/famine Relief, Religious Activities","Children/young People, Elderly/old People, People With Disabilities","(1) THE ADVANCEMENT OF EDUCATION IN BANGLADESH AND UK(2) THE RELIEF SICKNESS AND ADVANCEMENT OF HEALTHCARE IN BANGLADESH AND UK(3) THE RELIEF OF GENERAL POVERTY AND SUFFERING IN BANGLADESH AND UK(4) SUCH CHARITABLE PURPOSE FOR THE PUBLIC BENEFIT IN BANGLADESH & UK AS ARE EXCLUSIVELY CHARITABLE ACCORDING TO THE LAW OF ENGLAND AND WALES AS THE TRUSTEES MAY FROM TIME TO TIME DETERMINE.","(1) THE ADVANCEMENT OF EDUCATION FOR BENEFIT OF THE PUBLIC BENEFIT, IN PARTICULAR BUT NOT EXCLUSIVELY BY THE PROVISION OF SUPPORTING RURAL VILLAGE SCHOOLS IN BANGLADESH AND SUPPORTING GENERAL EDUCATION ADVANCEMENT IN UK.
(2) THE RELIEF SICKNESS AND ADVANCEMENT OF HEALTHCARE FOR THE PUBLIC BENEFIT OF PEOPLE LIVING IN BANGLADESH, IN PARTICULAR BUT NOT EXCLUSIVELY BY THE PROVISION OF GOODS AND SERVICES.
(3) THE RELIEF OF GENERAL POVERTY AND SUFFERING FOR THE PUBLIC BENEFIT OF PEOPLE LIVING IN BANGLADESH AND UK, IN PARTICULAR BUT NOT EXCLUSIVELY BY THE PROVISION OF GOODS AND SERVICES.
 (4) SUCH CHARITABLE PURPOSE FOR THE PUBLIC BENEFIT IN BANGLADESH & UK AS ARE EXCLUSIVELY CHARITABLE ACCORDING TO THE LAW OF ENGLAND AND WALES AS THE TRUSTEES MAY FROM TIME TO TIME DETERMINE.",Medium,Overseas Aid/famine Relief,E01004290,51.520533,-0.048557,31.305,3.0,0.404,0.154,17.12,0.672,0.646,30.549,33.035,2061.0,363.0,217.0
1169467,EAST END CONNECTION,"LG Floor offices, 46 Myrdle Street, London",E1 1HL,31/03/2025,44141.0,29215.0,"Provides Services, Provides Advocacy/advice/information",General Charitable Purposes,The General Public/mankind,"To promote social and cultural inclusion in London Borough of Tower Hamlets and in particular, Whitechapel, Stepney and Wapping areas and in particular:(a)	prevent disadvantaged people from becoming socially excluded,(b)	promote social inclusion through increasing opportunities for all regardless of backgrounds,(c)	support the socially excluded to re-integrate them into mainstream society.","TO PROMOTE SOCIAL AND CULTURAL INCLUSION IN LONDON BOROUGH OF TOWER HAMLETS AND IN PARTICULAR, WHITECHAPEL, STEPNEY AND WAPPING AREAS, THROUGH INITIATIVES TO HELP:
(A)	PREVENT DISADVANTAGED PEOPLE FROM BECOMING SOCIALLY EXCLUDED,
(B)	PROMOTE SOCIAL INCLUSION THROUGH INCREASING OPPORTUNITIES FOR ALL REGARDLESS OF BACKGROUNDS,
(C)	SUPPORT THE SOCIALLY EXCLUDED TO RE-INTEGRATE THEM INTO MAINSTREAM SOCIETY.",Small,General Charitable Purposes,E01035686,51.515464,-0.063331,32.731,3.0,0.421,0.121,15.636,0.329,0.792,39.48,44.652,1892.0,252.0,49.0
1169855,ST ANDREWS YOUTH DEVELOPMENT TRUST,"Arch 59, Vallance Road, LONDON",E1 5BW,31/10/2024,268251.0,124429.0,"Provides Services, Other Charitable Activities","General Charitable Purposes, Education/training, Arts/culture/heritage/science, Amateur Sport, Economic/community Development/employment, Other Charitable Purposes",Children/young People,"ACTIVITIES INCLUDE SPORT, HEALTH & WELL BEING; CREATIVE & DIGITAL MEDIA; MUSIC & FASHION;,ABA BOXINGAWARDS ,ASDAN ACCREDITED AWARDS AND EMPLOYMENT TRAINING ALL DESIGNED TO BE OUTCOME BASED, ACHIEVED THROUGH VOCATIONAL INDUSTRY-LED EMPLOYMENT PATHWAYS AND DELIVERED WITHIN AN EDUCATIONAL FRAMEWORKActivity Centre, Frampton Park Baptist Church community Centre,E9 7PQ","TO ACT AS A RESOURCE FOR CHILDREN AND YOUNG PEOPLE AGED 6-18 LIVING IN HACKNEY, ISLINGTON, NEWHAM, TOWER HAMLETS AND WALTHAM FOREST BY PROVIDING ADVICE AND ASSISTANCE AND ORGANISING PROGRAMMES OF PHYSICAL, EDUCATIONAL AND OTHER ACTIVITIES AS A MEANS OF:

(A) ADVANCING IN LIFE AND HELPING YOUNG PEOPLE BY DEVELOPING THEIR SKILLS, CAPACITIES AND CAPABILITIES TO ENABLE THEM TO PARTICIPATE IN SOCIETY AS INDEPENDENT, MATURE AND RESPONSIBLE INDIVIDUALS;

(B) ADVANCING EDUCATION;

(C) PROVIDING RECREATIONAL AND LEISURE TIME ACTIVITIES IN THE INTEREST OF SOCIAL WELFARE, DESIGNED TO IMPROVE THEIR CONDITIONS OF LIFE.",Medium,Other Charitable Purposes,E01004205,51.522137,-0.063956,47.599,1.0,0.605,0.232,22.416,0.763,0.761,41.219,38.05,2279.0,505.0,219.0
1171589,DOCKLANDS COMMUNITY ORGANISATION,"CULTURAL AND EDUCATION CENTRE, 111 - 113 MELLISH STREET, LONDON",E14 8PJ,28/02/2025,120922.0,112209.0,"Provides Human Resources, Provides Services, Provides Advocacy/advice/information, Other Charitable Activities","General Charitable Purposes, Education/training, Religious Activities, Other Charitable Purposes","Children/young People, Elderly/old People, The General Public/mankind","Women Group including Coffee Morning, Study Circle, Pensioners Club, regular Spiritual Activities, Accredited/Vocational Employ-ability Training, English ESOL, Youth Activities, After School Club, Weekend Supplementary Classes, School Holiday Programme, NHS Healthy Programme,Community Gardening project. We also provide facilities for Black and Minority Ethnic Group which are culturally sensitive.","TO PROMOTE FOR THE BENEFIT OF THE INHABITANTS OF DOCKLANDS AND THE SURROUNDING AREA THE PROVISION OF FACILITIES FOR RECREATION OR OTHER LEISURE TIME OCCUPATION OF INDIVIDUALS WHO HAVE NEED OF SUCH FACILITIES BY REASON OF THEIR YOUTH, AGE, INFIRMITY OR DISABLEMENT, FINANCIAL HARDSHIP OR SOCIAL AND ECONOMIC CIRCUMSTANCES OR FOR THE PUBLIC AT LARGE IN THE INTERESTS OF SOCIAL WELFARE AND WITH THE OBJECT OF IMPROVING THE CONDITION OF LIFE OF THE SAID INHABITANTS.",Medium,Other Charitable Purposes,E01032774,51.496849,-0.020294,24.596,4.0,0.35,0.141,15.107,0.499,0.061,31.411,11.31,1835.0,343.0,99.0
1172004,WEAVERSFIELD PRAYER HALL TRUST,"Flat 36, Orion House, Coventry Road, LONDON",E1 5RX,31/03/2025,49057.0,53708.0,"Provides Buildings/facilities/open Space, Provides Services, Provides Advocacy/advice/information","General Charitable Purposes, Education/training, Religious Activities, Human Rights/religious Or Racial Harmony/equality Or Diversity","Children/young People, The General Public/mankind","Islamic teaching, congregational every day pray, Friday  jumma pray.","TO ADVANCE THE ISLAMIC RELIGION IN TOWER HAMLETS FOR THE BENEFIT OF THE PUBLIC IN ACCORDANCE WITH THE QURAN AND SUNNAH THROUGH THE HOLDING OF PRAYER MEETINGS, LECTURES, PRODUCING AND/OR DISTRIBUTING LITERATURE ON ISLAM TO ENLIGHTEN OTHERS ABOUT THE ISLAMIC RELIGION AND IN SUCH OTHER WAYS AS THE TRUSTEES FROM TIME TO TIME MAY THINK FIT.",Small,Human Rights/religious Or Racial Harmony/equality Or Diversity,E01004212,51.522843,-0.057699,30.507,3.0,0.421,0.119,12.824,0.221,1.21,31.973,34.641,2387.0,384.0,126.0
1173160,ALLEN GARDENS PLAYGROUP,"55 BUXTON STREET, LONDON",E1 5EH,31/03/2025,209741.0,184171.0,Provides Services,Education/training,Children/young People,"The playgroup offers flexible, affordable, inclusive childcare to the local community in East London. Children come from a range of diverse backgrounds. Using the EYFS curriculum, staff provide a range of activities and experiences to enhance children's learning and development. Children aged from 2 - 5 years access a wide range of resources and are supported according to their individual needs.",THE CHARITY WORKS FOR THE PUBLIC BENEFIT HAVING AS ITS OBJECTS THE DEVELOPMENT AND EDUCATION OF CHILDREN AND YOUNG PEOPLE IN PARTICULAR BY: 1) PROMOTING THEIR CARE AND SAFETY; 2) PROMOTING THEIR EDUCATION AND PROMOTING PARENTAL INVOLVEMENT; 3) PROMOTING THEIR HEALTH AND WELLBEING; 4) PROVIDING SERVICES TO SUPPORT THEM AND THEIR FAMILIES AND CARERS; 5) PROVIDING SERVICES TO INDIVIDUALS HOLDING MEMBERSHIP OF THE CIO; AND 6) FURTHERING THE AIMS OF THE PRE-SCHOOL LEARNING ALLIANCE.,Medium,Education/training,E01035668,51.522027,-0.069251,33.397,3.0,0.372,0.165,12.658,0.884,1.246,30.085,33.281,2054.0,234.0,141.0
1173444,CHISENHALE SCHOOL PTA,"CHISENHALE PRIMARY SCHOOL, CHISENHALE ROAD, LONDON",E3 5QY,31/03/2025,21236.0,17033.0,Provides Other Finance,General Charitable Purposes,Children/young People,The role of the charity is to support Chisenhale Primary School e.g. through funding educational activities which the school would otherwise not be able to provide.,"TO ADVANCE THE EDUCATION OF PUPILS IN THE SCHOOL IN PARTICULAR BY:2.1 DEVELOPING EFFECTIVE RELATIONSHIPS BETWEEN THE STAFF, PARENTS ANDOTHERS ASSOCIATED WITH THE SCHOOL2.2 ENGAGING IN ACTIVITIES OR PROVIDING FACILITIES OR EQUIPMENT WHICHSUPPORT THE SCHOOL AND ADVANCE THE EDUCATION OF THE PUPILS.",Small,General Charitable Purposes,E01004234,51.53327,-0.038481,17.914,5.0,0.178,0.083,3.996,-0.71,0.684,25.136,51.652,2574.0,451.0,340.0
1174608,RANWELL PLAYGROUP,"1 MCCULLUM ROAD, LONDON",E3 5HZ,31/03/2025,158735.0,83666.0,Provides Advocacy/advice/information,Education/training,Children/young People,"RUN PLAYGROUP FOR 24 CHILDREN IN THE MORNING AND 24 IN THE AFTERNOON, TWO SESSIONS A DAY, AGE 2-5 YEARS OF AG","THE DEVELOPMENT AND EDUCATION OF CHILDREN AND YOUNG PEOPLE IN PARTICULAR BY:
PROMOTING THEIR CARE AND SAFETY;
PROMOTING THEIR EDUCATION AND PROMOTING PARENTAL INVOLVEMENT;
PROMOTING THEIR HEALTH AND WELLBEING;
PROVIDING SERVICES TO SUPPORT THEM AND THEIR FAMILIES AND CARERS;
PROVIDING SERVICES TO INDIVIDUALS HOLDING MEMBERSHIP OF THE CIO; AND
FURTHERING THE AIMS OF THE PRE SCHOOL LEARNING ALLIANCE.",Medium,Education/training,E01004222,51.534652,-0.030823,37.465,2.0,0.47,0.233,27.436,0.66,0.735,24.529,27.031,2789.0,508.0,462.0
