pcd,pcd2,pcds,dointr,doterm,oscty,ced,oslaua,osward,parish,usertype,oseast1m,osnrth1m,osgrdind,oshlthau,nhser,ctry,rgn,streg,pcon,eer,teclec,ttwa,pct,itl,statsward,oa01,casward,npark,lsoa01,msoa01,ur01ind,oac01,oa11,lsoa11,msoa11,wz11,sicbl,bua24,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,icb,oa21,lsoa21,msoa21,ruc21
"E1  0DW","E1   0DW","E1 0DW","199912","","E99999999","E99999999","E09000030","E05009332","E43000220","0","534962","0180791","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021655","00BGGK","E65000001","E01004301","E02000888","5","7B2","E00021655","E01004301","E02000888","E33036294","E38000255","E63012023","A1","3B2",51.509938,-0.056576,"E37000051","","E23000001",5604,"E56000028","E54000029","E00021655","E01004301","E02000888","UN1"
"E1  0DX","E1   0DX","E1 0DX","199101","199212","E99999999","E99999999","E09000030","E05009332","E43000220","1","535400","0181000","8","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021668","00BGGK","E65000001","E01004305","E02000885","5","7B2","E00021668","E01004305","E02000885","E33036283","E38000255","E63012023","A1","3B2",51.511712,-0.050188,"E37000051","","E23000001",7611,"E56000028","E54000029","E00021668","E01004305","E02000885","UN1"
"E1  0DY","E1   0DY","E1 0DY","200910","","E99999999","E99999999","E09000030","E05009332","E43000220","0","535187","0180815","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021656","00BGGK","E65000001","E01004303","E02000888","5","7A3","E00021656","E01004303","E02000888","E33036295","E38000255","E63012023","A1","3D3",51.510100,-0.053327,"E37000051","","E23000001",11397,"E56000028","E54000029","E00021656","E01004303","E02000888","UN1"
"E1  0DZ","E1   0DZ","E1 0DZ","198001","","E99999999","E99999999","E09000030","E05009332","E43000220","0","535380","0180999","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021668","00BGGK","E65000001","E01004305","E02000885","5","7B2","E00021668","E01004305","E02000885","E33036283","E38000255","E63012023","A1","3B2",51.511707,-0.050477,"E37000051","","E23000001",7611,"E56000028","E54000029","E00021668","E01004305","E02000885","UN1"
"E1  0EA","E1   0EA","E1 0EA","198001","","E99999999","E99999999","E09000030","E05009332","E43000220","0","535485","0181091","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021668","00BGGK","E65000001","E01004305","E02000885","5","7B2","E00021668","E01004305","E02000885","E33036283","E38000255","E63012023","A1","3B2",51.512509,-0.048929,"E37000051","","E23000001",7611,"E56000028","E54000029","E00021668","E01004305","E02000885","UN1"
"E1  0EB","E1   0EB","E1 0EB","198001","","E99999999","E99999999","E09000030","E05009332","E43000220","0","535389","0180950","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021643","00BGGK","E65000001","E01004300","E02000885","5","7B2","E00021643","E01004300","E02000885","E33036280","E38000255","E63012023","A1","3B2",51.511265,-0.050366,"E37000051","","E23000001",5313,"E56000028","E54000029","E00021643","E01004300","E02000885","UN1"
"E1  0ED","E1   0ED","E1 0ED","198001","","E99999999","E99999999","E09000030","E05009332","E43000220","0","535252","0180824","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021656","00BGGK","E65000001","E01004303","E02000888","5","7A3","E00021656","E01004303","E02000888","E33036295","E38000255","E63012023","A1","3D3",51.510165,-0.052387,"E37000051","","E23000001",11397,"E56000028","E54000029","E00021656","E01004303","E02000888","UN1"
"E1  0EE","E1   0EE","E1 0EE","198001","","E99999999","E99999999","E09000030","E05009332","E43000220","0","535252","0180857","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021656","00BGGK","E65000001","E01004303","E02000888","5","7A3","E00021656","E01004303","E02000888","E33036295","E38000255","E63012023","A1","3D3",51.510462,-0.052374,"E37000051","","E23000001",11397,"E56000028","E54000029","E00021656","E01004303","E02000888","UN1"
"E1  0EF","E1   0EF","E1 0EF","200508","","E99999999","E99999999","E09000030","E05009332","E43000220","0","535497","0181024","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021668","00BGGK","E65000001","E01004305","E02000885","5","7B2","E00021668","E01004305","E02000885","E33036283","E38000255","E63012023","A1","3B2",51.511904,-0.048782,"E37000051","","E23000001",7611,"E56000028","E54000029","E00021668","E01004305","E02000885","UN1"
"E1  0EG","E1   0EG","E1 0EG","200508","","E99999999","E99999999","E09000030","E05009332","E43000220","0","535485","0181075","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021668","00BGGK","E65000001","E01004305","E02000885","5","7B2","E00021668","E01004305","E02000885","E33036283","E38000255","E63012023","A1","3B2",51.512365,-0.048935,"E37000051","","E23000001",7611,"E56000028","E54000029","E00021668","E01004305","E02000885","UN1"
"E1  0EH","E1   0EH","E1 0EH","198001","","E99999999","E99999999","E09000030","E05009332","E43000220","0","535119","0180864","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021656","00BGGK","E65000001","E01004303","E02000888","5","7A3","E00021656","E01004303","E02000888","E33036295","E38000255","E63012023","A1","3D3",51.510557,-0.054287,"E37000051","","E23000001",11397,"E56000028","E54000029","E00021656","E01004303","E02000888","UN1"
"E1  0EJ","E1   0EJ","E1 0EJ","198001","200805","E99999999","E99999999","E09000030","E05009332","E43000220","0","535186","0180814","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021656","00BGGK","E65000001","E01004303","E02000888","5","7A3","E00021656","E01004303","E02000888","E33036295","E38000255","E63012023","A1","3D3",51.510091,-0.053341,"E37000051","","E23000001",11397,"E56000028","E54000029","E00021656","E01004303","E02000888","UN1"
"E1  0EL","E1   0EL","E1 0EL","200610","","E99999999","E99999999","E09000030","E05009332","E43000220","0","535457","0181013","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021668","00BGGK","E65000001","E01004305","E02000885","5","7B2","E00021668","E01004305","E02000885","E33036283","E38000255","E63012023","A1","3B2",51.511815,-0.049362,"E37000051","","E23000001",7611,"E56000028","E54000029","E00021668","E01004305","E02000885","UN1"
"E1  0EN","E1   0EN","E1 0EN","200911","","E99999999","E99999999","E09000030","E05009329","E43000220","0","536041","0181624","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGH","E00021579","00BGGH","E65000001","E01004285","E02000882","5","7B2","E00021579","E01004285","E02000882","E33036267","E38000255","E63012023","A1","3A1",51.517165,-0.040716,"E37000051","","E23000001",4342,"E56000028","E54000029","E00183946","E01035682","E02000882","UN1"
"E1  0EP","E1   0EP","E1 0EP","201105","","E99999999","E99999999","E09000030","E05009334","E43000220","0","535556","0181437","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGH","E00021583","00BGGH","E65000001","E01004289","E02000879","5","7B2","E00021583","E01004289","E02000879","E33036252","E38000255","E63012023","A1","3B2",51.515601,-0.047773,"E37000051","","E23000001",6032,"E56000028","E54000029","E00021583","E01004289","E02000879","UN1"
"E1  0EQ","E1   0EQ","E1 0EQ","199208","199507","E99999999","E99999999","E09000030","E05009332","E43000220","1","535200","0180800","8","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021656","00BGGK","E65000001","E01004303","E02000888","5","7A3","E00021656","E01004303","E02000888","E33036295","E38000255","E63012023","A1","3D3",51.509962,-0.053145,"E37000051","","E23000001",11397,"E56000028","E54000029","E00021656","E01004303","E02000888","UN1"
"E1  0ER","E1   0ER","E1 0ER","201103","","E99999999","E99999999","E09000030","E05009334","E43000220","0","535530","0181439","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGH","E00021583","00BGGH","E65000001","E01004289","E02000879","5","7B2","E00021583","E01004289","E02000879","E33036252","E38000255","E63012023","A1","3B2",51.515625,-0.048147,"E37000051","","E23000001",6032,"E56000028","E54000029","E00021583","E01004289","E02000879","UN1"
"E1  0ES","E1   0ES","E1 0ES","201004","","E99999999","E99999999","E09000030","E05009334","E43000220","0","535512","0181418","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGH","E00021583","00BGGH","E65000001","E01004289","E02000879","5","7B2","E00021583","E01004289","E02000879","E33036252","E38000255","E63012023","A1","3B2",51.515441,-0.048414,"E37000051","","E23000001",6032,"E56000028","E54000029","E00021583","E01004289","E02000879","UN1"
"E1  0ET","E1   0ET","E1 0ET","201005","","E99999999","E99999999","E09000030","E05009334","E43000220","0","535512","0181433","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGH","E00021583","00BGGH","E65000001","E01004289","E02000879","5","7B2","E00021583","E01004289","E02000879","E33036252","E38000255","E63012023","A1","3B2",51.515576,-0.048409,"E37000051","","E23000001",6032,"E56000028","E54000029","E00021583","E01004289","E02000879","UN1"
"E1  0EU","E1   0EU","E1 0EU","201105","","E99999999","E99999999","E09000030","E05009336","E43000220","0","534610","0180823","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGH","E00021621","00BGGJ","E65000001","E01004295","E02000889","5","7B2","E00021621","E01004295","E02000889","E33036298","E38000255","E63012023","A1","3A1",51.510310,-0.061633,"E37000051","","E23000001",7506,"E56000028","E54000029","E00021621","E01004295","E02000889","UN1"
"E1  0EW","E1   0EW","E1 0EW","201103","","E99999999","E99999999","E09000030","E05009332","E43000220","0","534737","0180860","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021650","00BGGK","E65000001","E01004301","E02000888","5","2A2","E00021650","E01004301","E02000888","E33036294","E38000255","E63012023","A1","3D3",51.510612,-0.059790,"E37000051","","E23000001",5604,"E56000028","E54000029","E00021650","E01004301","E02000888","UN1"
"E1  0EX","E1   0EX","E1 0EX","201204","","E99999999","E99999999","E09000030","E05009336","E43000220","0","534604","0180890","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGJ","E00021616","00BGGJ","E65000001","E01004295","E02000889","5","7B2","E00021616","E01004295","E02000889","E33036298","E38000255","E63012023","A1","3B2",51.510913,-0.061694,"E37000051","","E23000001",7506,"E56000028","E54000029","E00021616","E01004295","E02000889","UN1"
"E1  0EY","E1   0EY","E1 0EY","201203","","E99999999","E99999999","E09000030","E05009336","E43000220","0","534633","0180895","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGJ","E00021616","00BGGJ","E65000001","E01004295","E02000889","5","7B2","E00021616","E01004295","E02000889","E33036298","E38000255","E63012023","A1","3B2",51.510951,-0.061274,"E37000051","","E23000001",7506,"E56000028","E54000029","E00021616","E01004295","E02000889","UN1"
"E1  0EZ","E1   0EZ","E1 0EZ","201209","","E99999999","E99999999","E09000030","E05009336","E43000220","0","534616","0180738","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGJ","E00021616","00BGGJ","E65000001","E01004295","E02000889","5","7B2","E00021616","E01004295","E02000889","E33036298","E38000255","E63012023","A1","3B2",51.509544,-0.061579,"E37000051","","E23000001",7506,"E56000028","E54000029","E00021616","E01004295","E02000889","UN1"
"E1  0FA","E1   0FA","E1 0FA","201908","","E99999999","E99999999","E09000030","E05009329","E43000220","0","536164","0181639","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGH","E00021580","00BGGH","E65000001","E01004285","E02000882","5","7B2","E00021580","E01004285","E02000882","E33036267","E38000255","E63012023","A1","3B2",51.517270,-0.038938,"E37000051","","E23000001",4342,"E56000028","E54000029","E00183919","E01035682","E02000882","UN1"
"E1  0FB","E1   0FB","E1 0FB","201207","","E99999999","E99999999","E09000030","E05009334","E43000220","0","535524","0181386","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGH","E00021583","00BGGH","E65000001","E01004289","E02000879","5","7B2","E00021583","E01004289","E02000879","E33036252","E38000255","E63012023","A1","3B2",51.515151,-0.048254,"E37000051","","E23000001",6032,"E56000028","E54000029","E00021583","E01004289","E02000879","UN1"
"E1  0FD","E1   0FD","E1 0FD","202102","","E99999999","E99999999","E09000030","E05009332","E43000220","0","535918","0181113","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021666","00BGGK","E65000001","E01004299","E02000888","5","7B2","E00021666","E01032769","E02000888","E33030662","E38000255","E63012023","A1","3B2",51.512603,-0.042684,"E37000051","","E23000001",16124,"E56000028","E54000029","E00183973","E01032769","E02000888","UN1"
"E1  0FE","E1   0FE","E1 0FE","202102","","E99999999","E99999999","E09000030","E05009332","E43000220","0","535879","0181095","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021664","00BGGK","E65000001","E01004303","E02000888","5","7B2","E00167221","E01004303","E02000888","E33031689","E38000255","E63012023","A1","3B2",51.512450,-0.043253,"E37000051","","E23000001",11397,"E56000028","E54000029","E00167221","E01004303","E02000888","UN1"
"E1  0FF","E1   0FF","E1 0FF","202504","","E99999999","E99999999","E09000030","E05009332","E43000220","0","535859","0181056","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021664","00BGGK","E65000001","E01004303","E02000888","5","7B2","E00167221","E01004303","E02000888","E33031689","E38000255","E63012023","A1","3B2",51.512105,-0.043556,"E37000051","","E23000001",11397,"E56000028","E54000029","E00167221","E01004303","E02000888","UN1"
"E1  0FG","E1   0FG","E1 0FG","202402","202406","E99999999","E99999999","E09000030","E05009332","E43000220","0","535855","0181125","1","E18000007","E40000003","E92000001","E12000007","5","E14001086","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGK","E00021666","00BGGK","E65000001","E01004299","E02000888","5","7B2","E00021666","E01032769","E02000888","E33030662","E38000255","E63012023","A1","3B2",51.512726,-0.043587,"E37000051","","E23000001",16124,"E56000028","E54000029","E00183973","E01032769","E02000888","UN1"
